time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.714238,0.6723,-0.1559,-1.0852,1.286
2.715336,0.7439,-0.1202,-1.2152,1.430
2.728589,0.7445,-0.1077,-1.2785,1.483
2.731654,0.7319,-0.0750,-1.3233,1.514
2.732998,0.7398,-0.0578,-1.3783,1.565
2.734531,0.7255,-0.0103,-1.4655,1.635
2.738703,0.6795,0.0342,-1.4845,1.633
2.743345,0.6478,0.0473,-1.5407,1.672
2.748506,0.6661,0.0722,-1.5195,1.661
2.753536,0.6364,0.0587,-1.4951,1.626
2.758368,0.6044,0.0763,-1.4891,1.609
2.763792,0.5821,0.0964,-1.4180,1.536
2.768562,0.5719,0.0564,-1.4129,1.525
2.773510,0.4974,0.0423,-1.3400,1.430
2.778284,0.4494,0.0063,-1.2399,1.319
2.783784,0.3609,0.0004,-1.1099,1.167
2.788388,0.2821,-0.0329,-0.9716,1.012
2.798042,0.1385,-0.0392,-0.8794,0.891
2.799202,0.0232,-0.0069,-0.7734,0.774
2.804718,-0.0641,-0.0034,-0.7155,0.718
2.834771,-0.2145,-0.0192,-0.6505,0.685
2.835946,-0.2801,-0.0021,-0.6092,0.671
2.836658,-0.4143,-0.0501,-0.5223,0.669
2.837300,-0.4786,-0.0201,-0.4732,0.673
2.837981,-0.4710,-0.0076,-0.4500,0.651
2.838523,-0.4803,-0.0080,-0.4215,0.639
2.839073,-0.4613,0.0027,-0.4043,0.613
2.843778,-0.3783,0.0220,-0.3961,0.548
2.849215,-0.3482,0.0357,-0.3755,0.513
2.853459,-0.3039,0.0603,-0.3184,0.444
2.858879,-0.2236,0.0910,-0.3636,0.436
2.865011,-0.2027,0.1376,-0.4633,0.524
2.871253,-0.2075,0.2383,-0.5098,0.600
2.873569,-0.2380,0.3765,-0.5702,0.724
2.878540,-0.2495,0.4636,-0.6206,0.814
2.884146,-0.1994,0.5429,-0.6130,0.843
2.888422,-0.1389,0.6100,-0.5646,0.843
2.893894,0.0003,0.6415,-0.5329,0.834
2.898639,0.1192,0.6446,-0.4771,0.811
2.903363,0.2656,0.6198,-0.3186,0.746
2.908504,0.3915,0.6341,-0.2107,0.774
2.916393,0.4897,0.5822,-0.0934,0.766
2.918738,0.5896,0.6023,0.0860,0.847
2.923642,0.6248,0.5771,0.2797,0.895
2.928523,0.6753,0.6015,0.4903,1.029
2.935895,0.7182,0.6272,0.6343,1.145
2.939222,0.7042,0.6273,0.7598,1.211
2.943591,0.6776,0.6203,0.8264,1.236
2.949735,0.7017,0.5871,0.7745,1.199
2.953379,0.6813,0.5562,0.7189,1.136
2.958918,0.6439,0.5301,0.6356,1.049
2.977862,0.5803,0.5257,0.4266,0.892
2.978962,0.4996,0.5077,0.2591,0.758
2.979529,0.3660,0.5458,0.0087,0.657
2.979968,0.2455,0.5569,-0.1862,0.636
2.985083,0.0556,0.5727,-0.3067,0.652
2.988306,-0.0880,0.6275,-0.4727,0.791
2.993226,-0.1860,0.6955,-0.5745,0.921
2.998198,-0.2707,0.7388,-0.6219,1.003
3.004228,-0.3022,0.7771,-0.5626,1.006
3.008677,-0.3343,0.8130,-0.4997,1.011
3.013743,-0.3595,0.8318,-0.3805,0.983
3.018718,-0.3135,0.8813,-0.1953,0.956
3.023519,-0.2271,0.8798,0.0175,0.909
3.028114,-0.1186,0.8413,0.1745,0.867
3.033599,-0.0254,0.7917,0.3332,0.859
3.038294,0.0369,0.7186,0.4485,0.848
3.042958,0.0594,0.6673,0.4561,0.810
3.049565,0.0765,0.6067,0.4227,0.743
3.052813,0.0334,0.5463,0.4229,0.692
3.058101,0.0047,0.4721,0.3438,0.584
3.068367,-0.0700,0.4230,0.1926,0.470
3.070143,-0.1595,0.3729,0.1221,0.424
3.075023,-0.2502,0.3511,0.0172,0.431
3.092855,-0.3668,0.3606,-0.0507,0.517
3.095183,-0.4978,0.3707,-0.0197,0.621
3.098692,-0.6224,0.3936,0.0479,0.738
3.100406,-0.7534,0.4198,0.1184,0.871
3.102002,-0.8409,0.4922,0.3067,1.022
3.104753,-0.8902,0.5489,0.4977,1.158
3.111159,-0.8421,0.5030,0.7373,1.227
3.115918,-0.7136,0.4163,1.0759,1.357
3.119215,-0.5430,0.2862,1.3320,1.467
3.123874,-0.2894,0.1527,1.5966,1.630
3.129023,-0.0572,-0.0066,1.8680,1.869
3.134876,0.1573,-0.1829,2.0965,2.110
3.139377,0.2669,-0.3844,2.2251,2.274
3.143771,0.3352,-0.4899,2.2904,2.366
3.149407,0.3659,-0.5910,2.2760,2.380
3.154808,0.3317,-0.6572,2.1391,2.262
3.159188,0.1568,-0.6815,1.9208,2.044
3.164118,0.0138,-0.6735,1.6044,1.740
3.169163,-0.1292,-0.6689,1.3380,1.501
3.174434,-0.3404,-0.6477,1.0402,1.272
3.179430,-0.4821,-0.6309,0.7127,1.067
3.185048,-0.6421,-0.6297,0.4247,0.995
3.189096,-0.7935,-0.6409,0.1686,1.034
3.203712,-0.9274,-0.6163,-0.0154,1.114
3.205502,-1.0330,-0.5822,-0.1633,1.197
3.207967,-1.1254,-0.5456,-0.2466,1.275
3.213480,-1.2073,-0.4659,-0.2774,1.323
3.216103,-1.2790,-0.4151,-0.3034,1.379
3.236745,-1.3025,-0.3744,-0.3246,1.394
3.237676,-1.3666,-0.3655,-0.2859,1.443
3.238399,-1.3827,-0.3118,-0.2497,1.439
3.239012,-1.3532,-0.2852,-0.2588,1.407
3.239786,-1.3453,-0.2810,-0.2367,1.395
3.243992,-1.2318,-0.2635,-0.2071,1.277
3.250746,-1.1037,-0.2712,-0.1797,1.151
3.254375,-0.9366,-0.3112,-0.1614,1.000
3.258765,-0.6895,-0.3261,-0.1427,0.776
3.263750,-0.4024,-0.3539,-0.1403,0.554
3.270084,-0.1320,-0.4018,-0.1757,0.458
3.273406,0.0870,-0.4290,-0.2154,0.488
3.278848,0.2603,-0.4303,-0.2810,0.576
3.285348,0.3887,-0.4559,-0.3487,0.693
3.289030,0.4872,-0.4459,-0.4709,0.811
3.293479,0.5925,-0.4478,-0.5714,0.937
3.300899,0.6375,-0.4709,-0.6718,1.039
3.304417,0.6292,-0.5005,-0.7699,1.113
3.308759,0.6320,-0.5076,-0.8898,1.204
3.336983,0.6145,-0.5445,-1.0030,1.296
3.339207,0.5597,-0.5725,-1.0140,1.292
3.340612,0.5412,-0.5894,-1.0377,1.310
3.341406,0.4920,-0.6404,-1.0814,1.350
3.342165,0.4118,-0.6634,-1.0684,1.323
3.342822,0.3676,-0.6560,-1.0228,1.270
3.343379,0.3208,-0.7311,-1.0115,1.289
3.348070,0.2905,-0.7166,-0.9815,1.249
3.353165,0.2389,-0.7395,-0.9089,1.196
3.358813,0.1423,-0.7358,-0.8533,1.136
3.363244,0.0777,-0.7156,-0.7880,1.067
3.368346,-0.0192,-0.6672,-0.8038,1.045
3.374085,-0.1360,-0.6341,-0.8191,1.045
3.378706,-0.2464,-0.5926,-0.8218,1.043
3.383797,-0.3622,-0.5359,-0.8788,1.091
3.388265,-0.4505,-0.4473,-0.9898,1.176
3.393065,-0.5450,-0.3792,-1.0858,1.273
3.398324,-0.6650,-0.3289,-1.2145,1.423
3.403923,-0.7774,-0.2242,-1.3285,1.556
3.409344,-0.8636,-0.1629,-1.4255,1.675
3.416049,-0.8861,-0.0897,-1.5654,1.801
3.418829,-0.8930,-0.0474,-1.6049,1.837
3.423697,-0.9015,0.0195,-1.6590,1.888
3.430531,-0.8785,0.0369,-1.6872,1.903
3.441667,-0.8291,0.0885,-1.6656,1.863
3.443360,-0.7507,0.1174,-1.6350,1.803
3.468046,-0.6652,0.1736,-1.5620,1.707
3.469393,-0.6156,0.2141,-1.4179,1.561
3.470596,-0.5900,0.2242,-1.2624,1.411
3.471641,-0.5646,0.2396,-1.0116,1.183
3.472435,-0.5605,0.2193,-0.8114,1.010
3.474043,-0.6403,0.2561,-0.5490,0.882
3.474701,-0.7419,0.2946,-0.3558,0.874
3.480625,-0.7649,0.3579,-0.1309,0.855
3.483347,-0.7572,0.4243,0.0780,0.871
3.488600,-0.7425,0.4793,0.1921,0.904
3.493064,-0.6704,0.4894,0.3311,0.894
3.499380,-0.5261,0.5051,0.4207,0.842
3.505099,-0.3979,0.5384,0.4851,0.827
3.509681,-0.2298,0.5635,0.4831,0.777
3.513373,-0.1049,0.5568,0.5439,0.785
3.518670,-0.0130,0.5881,0.5524,0.807
3.523326,0.0322,0.5980,0.6351,0.873
3.528978,0.0781,0.6438,0.7010,0.955
3.535276,0.0771,0.6352,0.7596,0.993
3.538550,0.0891,0.6920,0.8106,1.069
3.543220,0.1143,0.7304,0.8563,1.131
3.548841,0.1281,0.7362,0.9472,1.206
3.555384,0.1858,0.7313,1.1377,1.365
3.558528,0.1920,0.7730,1.2533,1.485
3.563801,0.2136,0.7632,1.4185,1.625
3.568649,0.2793,0.7377,1.5542,1.743
3.572956,0.3282,0.7463,1.6320,1.824
3.579383,0.3844,0.6883,1.6782,1.854
3.585606,0.3747,0.6525,1.6879,1.848
3.616176,0.3568,0.5887,1.7137,1.847
3.617619,0.3354,0.4490,1.6694,1.761
3.618580,0.2789,0.2958,1.6364,1.686
3.619128,0.2686,0.2053,1.5361,1.573
3.619738,0.2113,0.1465,1.4089,1.432
3.620266,0.0469,0.1217,1.2862,1.293
3.620795,-0.1312,0.1930,1.1558,1.179
3.624830,-0.3309,0.2598,1.0396,1.122
3.629793,-0.4098,0.3867,0.9423,1.098
3.633033,-0.4529,0.4449,0.8997,1.101
3.638191,-0.4137,0.5039,0.8282,1.054
3.642947,-0.3165,0.5563,0.7949,1.021
3.647745,-0.2072,0.5808,0.7185,0.947
3.653297,-0.0427,0.6227,0.6037,0.868
3.657851,0.1632,0.7059,0.5750,0.925
3.666125,0.3650,0.7636,0.5628,1.016
3.669671,0.5435,0.8125,0.4977,1.097
3.673001,0.7563,0.7884,0.4682,1.189
3.678690,0.9770,0.7564,0.4166,1.304
3.687803,1.1935,0.7622,0.4218,1.478
3.689360,1.4704,0.6797,0.4617,1.684
3.693598,1.7268,0.5591,0.5436,1.895
3.719126,1.9412,0.4075,0.6603,2.091
3.720859,2.1358,0.1651,0.8022,2.287
3.722420,2.2808,-0.0703,0.9550,2.474
3.723875,2.3396,-0.2735,1.0783,2.591
3.725014,2.3352,-0.4648,1.2298,2.680
3.725955,2.2610,-0.6586,1.2780,2.679
3.727649,2.1346,-0.8152,1.3000,2.629
3.733225,1.9584,-0.9496,1.2312,2.501
3.738142,1.7372,-1.0863,1.2038,2.376
3.744768,1.5214,-1.1634,1.0551,2.187
3.750015,1.2849,-1.2196,0.8668,1.972
3.752779,1.0652,-1.2502,0.6509,1.767
3.757390,0.8360,-1.2979,0.4432,1.606
3.764484,0.6628,-1.3197,0.1866,1.489
3.768112,0.5254,-1.3223,-0.0329,1.423
3.772652,0.3867,-1.2986,-0.2152,1.372
3.778085,0.2820,-1.2697,-0.4202,1.367
3.782778,0.2032,-1.2167,-0.5496,1.350
3.788285,0.1589,-1.1419,-0.6920,1.345
3.792652,0.0596,-1.0022,-0.8520,1.317
3.801111,-0.0613,-0.9028,-0.9533,1.314
3.803214,-0.1853,-0.7332,-1.0007,1.254
3.808185,-0.2722,-0.5791,-1.0519,1.231
3.828321,-0.2958,-0.4379,-1.0665,1.190
3.830299,-0.2546,-0.2779,-1.0637,1.129
3.832260,-0.2398,-0.1538,-1.0629,1.100
3.833466,-0.1895,-0.0487,-1.0019,1.021
3.834275,-0.0793,0.0091,-0.9623,0.966
3.839043,0.0121,0.0602,-0.8963,0.898
3.845197,0.1956,0.0761,-0.8184,0.845
3.850329,0.3860,0.0757,-0.6544,0.764
3.854045,0.5936,-0.0156,-0.5047,0.779
3.857951,0.7615,-0.0904,-0.3836,0.857
3.863544,0.9099,-0.1536,-0.3317,0.981
3.867783,1.0825,-0.2033,-0.2698,1.134
3.872861,1.1652,-0.2539,-0.2220,1.213
3.877547,1.1732,-0.2387,-0.2313,1.219
3.882746,1.2388,-0.2484,-0.2427,1.287
3.887802,1.2354,-0.2281,-0.3112,1.294
3.892595,1.1849,-0.2323,-0.4037,1.273
3.900778,1.1236,-0.2437,-0.4821,1.247
3.903232,1.0440,-0.2401,-0.6255,1.240
3.908184,0.9389,-0.2476,-0.7147,1.206
3.938251,0.8204,-0.2561,-0.7928,1.169
3.940428,0.7284,-0.2677,-0.8743,1.169
3.941664,0.6128,-0.2819,-0.9379,1.155
3.942335,0.5066,-0.3251,-0.9382,1.115
3.942991,0.4003,-0.3304,-0.9588,1.090
3.943498,0.3224,-0.3482,-1.0331,1.137
3.944093,0.2564,-0.3811,-1.0031,1.103
3.948590,0.2090,-0.3625,-0.9644,1.051
3.952789,0.1420,-0.3765,-0.9861,1.065
3.957924,0.0528,-0.3925,-0.9985,1.074
3.965141,-0.0420,-0.3795,-1.0159,1.085
3.967613,-0.1168,-0.3665,-1.0595,1.127
3.972655,-0.1959,-0.3179,-1.0599,1.124
3.978159,-0.2338,-0.2770,-1.0624,1.123
3.983645,-0.2723,-0.2153,-1.0763,1.131
3.988344,-0.3141,-0.1257,-1.0993,1.150
3.992797,-0.3765,-0.0512,-1.1385,1.200
3.998364,-0.3733,0.0106,-1.1556,1.214
4.003231,-0.3074,0.0857,-1.1839,1.226
4.008545,-0.2605,0.1909,-1.1661,1.210
4.014068,-0.2349,0.2664,-1.1955,1.247
4.018142,-0.1354,0.3361,-1.1907,1.245
4.023202,-0.0029,0.4360,-1.2068,1.283
4.028461,0.0906,0.5445,-1.1434,1.270
4.033486,0.1672,0.6163,-1.0986,1.271
4.038834,0.3150,0.6704,-1.0676,1.299
4.042907,0.4458,0.7453,-1.0456,1.359
4.056809,0.5596,0.8218,-0.9778,1.394
4.060056,0.6784,0.9093,-0.9214,1.462
4.067160,0.7739,0.9673,-0.8693,1.513
4.068556,0.9108,1.0294,-0.7858,1.583
4.069887,1.0133,1.0812,-0.7426,1.657
4.096380,1.0795,1.1253,-0.6873,1.704
4.098287,1.1553,1.1665,-0.5553,1.733
4.099535,1.2529,1.1930,-0.4997,1.801
4.100573,1.3129,1.2023,-0.4417,1.834
4.101239,1.3762,1.2068,-0.4029,1.874
4.102716,1.3977,1.2016,-0.3331,1.873
4.103389,1.3705,1.1848,-0.2803,1.833
4.109608,1.3335,1.1392,-0.2493,1.771
4.114069,1.2412,1.1082,-0.1658,1.672
4.117515,1.0939,1.0894,-0.0900,1.546
4.123124,0.8962,1.0086,0.0262,1.350
4.128140,0.7099,0.9951,0.1541,1.232
4.134367,0.4794,0.9220,0.2840,1.077
4.137657,0.2665,0.8632,0.4018,0.989
4.142381,0.0660,0.8665,0.5484,1.028
4.148197,-0.0604,0.7999,0.6640,1.041
4.153076,-0.1635,0.7207,0.7560,1.057
4.159905,-0.2512,0.6315,0.8531,1.091
4.163415,-0.2830,0.4939,0.8908,1.057
4.189633,-0.2880,0.3848,0.8260,0.956
4.190992,-0.2515,0.2878,0.7901,0.878
4.191713,-0.2611,0.1650,0.6873,0.753
4.192668,-0.2277,0.1244,0.6032,0.657
4.193427,-0.2054,0.0518,0.5185,0.560
4.194038,-0.1963,0.0744,0.4782,0.522
4.200128,-0.1834,0.0587,0.4485,0.488
4.202570,-0.1998,0.0507,0.4314,0.478
4.207576,-0.2210,0.0632,0.4241,0.482
4.213491,-0.2711,0.0727,0.3569,0.454
4.218023,-0.3518,0.1177,0.4067,0.550
4.222673,-0.4300,0.1772,0.5277,0.703
4.227890,-0.5517,0.1842,0.6744,0.891
4.232954,-0.6714,0.2561,0.8731,1.131
4.238259,-0.7852,0.2918,1.0978,1.381
4.242800,-0.8980,0.3053,1.3439,1.645
4.247811,-0.9914,0.2964,1.5544,1.867
4.252806,-1.0296,0.2694,1.7846,2.078
4.257878,-1.0136,0.1587,2.0565,2.298
4.265159,-0.9810,0.0429,2.2510,2.456
4.267475,-0.9572,-0.1126,2.3567,2.546
4.272725,-0.8421,-0.2887,2.5149,2.668
4.277555,-0.7312,-0.5059,2.6902,2.833
4.283562,-0.6174,-0.7176,2.7636,2.921
4.287725,-0.5671,-0.8477,2.7069,2.893
4.292486,-0.5706,-1.0189,2.5660,2.819
4.300819,-0.5870,-1.1696,2.4390,2.768
4.303174,-0.6427,-1.2356,2.2904,2.681
4.309908,-0.6707,-1.2743,2.0890,2.537
4.315593,-0.8485,-1.3721,1.7585,2.386
4.329668,-0.9885,-1.3829,1.4375,2.226
4.331724,-1.1602,-1.4049,1.2026,2.183
4.333159,-1.3118,-1.3852,0.9890,2.149
4.334557,-1.4761,-1.3188,0.8229,2.144
4.339228,-1.5737,-1.2055,0.6107,2.074
4.343307,-1.7034,-1.1071,0.3835,2.067
4.347756,-1.8229,-0.9848,0.2293,2.085
4.352683,-1.9046,-0.8739,0.0426,2.096
4.358289,-1.9538,-0.7834,-0.0836,2.107
4.363380,-1.9272,-0.6627,-0.2117,2.049
4.367688,-1.8081,-0.5525,-0.2819,1.912
4.372521,-1.6538,-0.5027,-0.3496,1.763
4.377006,-1.4495,-0.4701,-0.3882,1.573
4.383373,-1.2373,-0.4596,-0.4481,1.394
4.387876,-0.9348,-0.4685,-0.4624,1.143
4.392628,-0.7084,-0.4660,-0.4835,0.976
4.404944,-0.4929,-0.5023,-0.5688,0.905
4.406872,-0.2514,-0.5555,-0.6252,0.873
4.408430,-0.0507,-0.5561,-0.6814,0.881
4.414555,0.0766,-0.5541,-0.8117,0.986
4.445265,0.2190,-0.5323,-0.9277,1.092
4.447822,0.3149,-0.4904,-1.0058,1.162
4.448745,0.3833,-0.4784,-1.1226,1.279
4.449585,0.4075,-0.4385,-1.1587,1.304
4.450393,0.4182,-0.3967,-1.1574,1.293
4.451149,0.4967,-0.3317,-1.1593,1.304
4.451831,0.5068,-0.3104,-1.1621,1.305
4.453274,0.5420,-0.3282,-1.0940,1.264
4.458573,0.5640,-0.3234,-1.0168,1.207
4.462569,0.5797,-0.3419,-0.8971,1.121
4.467629,0.5410,-0.3960,-0.8039,1.047
4.473260,0.5962,-0.4050,-0.7154,1.016
4.477668,0.5634,-0.4413,-0.6696,0.980
4.483558,0.5047,-0.4645,-0.6615,0.953
4.487428,0.4943,-0.4652,-0.6813,0.962
4.493992,0.4175,-0.5132,-0.7003,0.963
4.506488,0.3223,-0.5559,-0.7733,1.005
4.512476,0.2639,-0.5146,-0.8859,1.058
4.514014,0.1728,-0.4636,-0.9781,1.096
4.515902,0.0258,-0.4554,-1.0716,1.165
4.519497,-0.1198,-0.3774,-1.2119,1.275
4.522537,-0.2043,-0.3180,-1.3081,1.362
4.528959,-0.3164,-0.2246,-1.3961,1.449
4.531964,-0.3966,-0.1974,-1.5072,1.571
4.537306,-0.4900,-0.1452,-1.5935,1.673
4.542061,-0.5082,-0.0893,-1.6911,1.768
4.548910,-0.5232,-0.0127,-1.7620,1.838
4.553121,-0.5089,0.0252,-1.7918,1.863
4.557617,-0.5286,0.1059,-1.7832,1.863
4.563397,-0.5661,0.1597,-1.7670,1.862
4.570343,-0.5651,0.2850,-1.7435,1.855
4.573385,-0.6282,0.3742,-1.7533,1.900
4.580032,-0.6984,0.4803,-1.7296,1.926
4.583502,-0.7735,0.5465,-1.6274,1.883
4.588392,-0.8014,0.6085,-1.4991,1.806
4.594653,-0.8085,0.7049,-1.3403,1.717
4.597978,-0.7716,0.7016,-1.1007,1.516
4.602776,-0.6760,0.7686,-0.7684,1.280
4.609340,-0.6125,0.8481,-0.5060,1.162
4.612610,-0.5659,0.8420,-0.2249,1.039
4.618121,-0.4539,0.8481,0.0750,0.965
4.622726,-0.3141,0.7755,0.4057,0.930
4.627975,-0.2052,0.7243,0.7051,1.031
4.634197,-0.1152,0.6677,0.9520,1.169
4.638347,-0.0314,0.5675,1.2110,1.338
4.643412,0.0637,0.4833,1.3913,1.474
4.650445,0.0919,0.4081,1.4378,1.497
4.653153,0.1070,0.3422,1.4723,1.515
4.658425,0.1001,0.2735,1.4424,1.471
4.664372,0.0667,0.1881,1.3333,1.348
4.668716,-0.0269,0.1033,1.2431,1.248
4.673200,-0.1410,0.0935,1.1332,1.146
4.680410,-0.2863,0.1067,0.9867,1.033
4.689900,-0.4617,0.1338,0.9420,1.058
4.692320,-0.6178,0.1657,0.9940,1.182
4.694780,-0.7250,0.2143,1.0160,1.266
4.700175,-0.7765,0.2461,1.0749,1.349
4.728047,-0.7990,0.2466,1.1876,1.452
4.732686,-0.7375,0.1986,1.3065,1.513
4.735244,-0.6567,0.1284,1.4028,1.554
4.736884,-0.6112,0.0189,1.5176,1.636
4.737836,-0.5074,-0.0899,1.6320,1.711
4.738575,-0.3306,-0.2459,1.6887,1.738
4.739517,-0.2623,-0.3061,1.7310,1.777
4.740340,-0.2036,-0.4073,1.7736,1.831
4.742367,-0.1922,-0.4177,1.7444,1.804
4.752770,-0.2210,-0.3613,1.6556,1.709
4.754925,-0.2325,-0.2910,1.5623,1.606
4.757689,-0.2583,-0.2279,1.5241,1.563
4.763068,-0.2462,-0.1718,1.5265,1.556
4.768197,-0.1869,-0.0647,1.5094,1.522
4.773062,-0.1165,0.0308,1.4800,1.485
4.777566,0.0037,0.1027,1.4601,1.464
4.782964,0.1787,0.1846,1.3371,1.362
4.787359,0.3586,0.2527,1.2521,1.327
4.792577,0.4699,0.3141,1.0927,1.230
4.797434,0.6106,0.3382,0.9663,1.192
4.806460,0.8024,0.3541,0.7986,1.186
4.808259,0.9710,0.3215,0.6586,1.217
4.852367,1.1306,0.3201,0.5149,1.283
4.855354,1.3647,0.2760,0.4893,1.476
4.857845,1.6515,0.1751,0.4954,1.733
4.859505,1.8717,0.0414,0.4712,1.931
4.860324,2.0282,-0.0990,0.4931,2.090
4.861252,2.1672,-0.2173,0.5970,2.258
4.861992,2.2563,-0.4100,0.7138,2.402
4.862528,2.2913,-0.5441,0.7985,2.487
4.864296,2.3182,-0.6653,0.8824,2.568
4.866158,2.2364,-0.8342,0.9349,2.563
4.867213,2.1318,-0.9774,0.9158,2.518
4.868117,2.0043,-1.0977,0.8063,2.423
4.873572,1.8852,-1.1759,0.7166,2.335
4.877843,1.7669,-1.2342,0.5774,2.231
4.882638,1.5969,-1.3087,0.4083,2.105
4.888844,1.4585,-1.3377,0.2692,1.997
4.892938,1.3438,-1.3067,0.0789,1.876
4.898181,1.2041,-1.2662,-0.1433,1.753
4.903042,1.0719,-1.2545,-0.3446,1.686
4.907632,0.8841,-1.1924,-0.5587,1.586
4.913558,0.7141,-1.0943,-0.7688,1.516
4.917899,0.5324,-1.0145,-0.9681,1.500
4.922513,0.4054,-0.9269,-1.0583,1.464
4.927416,0.2442,-0.7977,-1.1379,1.411
4.934508,0.1461,-0.6988,-1.2355,1.427
4.937589,0.0752,-0.5822,-1.3176,1.442
4.942358,0.0310,-0.4817,-1.3698,1.452
4.949698,-0.0101,-0.3279,-1.4233,1.461
4.952839,-0.0219,-0.2070,-1.4469,1.462
4.957857,0.0148,-0.1236,-1.5149,1.520
4.963093,0.0457,-0.0944,-1.5938,1.597
4.973593,0.1497,-0.0091,-1.5688,1.576
4.975724,0.2551,0.0152,-1.5909,1.611
4.980112,0.3053,0.0027,-1.6099,1.639
4.982713,0.3774,0.0635,-1.6306,1.675
5.022288,0.4310,0.1068,-1.6531,1.712
5.024466,0.4858,0.1042,-1.6513,1.724
5.026762,0.5402,0.1183,-1.6804,1.769
5.029241,0.5438,0.1062,-1.7310,1.817
5.033155,0.5569,0.1211,-1.7914,1.880
5.036194,0.5488,0.1540,-1.7686,1.858
5.038430,0.5438,0.1381,-1.7729,1.860
5.040022,0.5612,0.1193,-1.7568,1.848
5.041201,0.5632,0.1198,-1.7541,1.846
5.042474,0.5742,0.0752,-1.7148,1.810
5.043308,0.5277,0.0238,-1.6486,1.731
5.044058,0.5292,-0.0318,-1.5053,1.596
5.048392,0.4666,-0.1040,-1.4070,1.486
5.053402,0.4551,-0.1571,-1.2624,1.351
5.058159,0.3680,-0.2201,-1.1194,1.199
5.062474,0.2940,-0.3081,-1.0160,1.102
5.067763,0.1780,-0.3449,-0.8942,0.975
5.071880,0.0225,-0.3381,-0.7996,0.868
5.076687,-0.1105,-0.3313,-0.7388,0.817
5.085341,-0.2499,-0.3173,-0.6831,0.794
5.096359,-0.3434,-0.2657,-0.5794,0.724
5.098080,-0.4272,-0.2389,-0.5259,0.718
5.124542,-0.4349,-0.2013,-0.4671,0.669
5.127541,-0.4006,-0.1867,-0.4388,0.623
5.129049,-0.3723,-0.1687,-0.4528,0.610
5.131811,-0.2980,-0.1140,-0.4301,0.536
5.132741,-0.1827,-0.1039,-0.4974,0.540
5.133530,-0.0937,-0.0404,-0.5494,0.559
5.134162,-0.0475,0.0285,-0.6434,0.646
5.134709,0.0157,0.1008,-0.7246,0.732
5.136972,0.0624,0.1621,-0.8193,0.837
5.142548,0.0875,0.2727,-0.8917,0.937
5.147374,0.1078,0.3248,-0.9061,0.969
5.152234,0.1322,0.4027,-0.9465,1.037
5.157005,0.1795,0.4801,-1.0223,1.144
5.162707,0.2022,0.5236,-1.0690,1.207
5.168840,0.2505,0.5597,-1.0390,1.206
5.172698,0.2575,0.6199,-1.0042,1.208
5.177367,0.2592,0.6371,-1.0031,1.216
5.183518,0.2676,0.6883,-0.9925,1.237
5.187918,0.2704,0.7256,-0.8650,1.161
5.192641,0.2938,0.7587,-0.7403,1.100
5.199085,0.3043,0.7924,-0.6256,1.054
5.202948,0.3380,0.8313,-0.4897,1.022
5.207678,0.3499,0.8298,-0.2801,0.943
5.212756,0.3450,0.8381,-0.0731,0.909
5.218564,0.3404,0.8225,0.1384,0.901
5.222622,0.2763,0.8687,0.3355,0.971
5.227823,0.2222,0.8619,0.5685,1.056
5.238394,0.0793,0.8450,0.7322,1.121
5.240006,-0.0304,0.8417,0.8890,1.225
5.243258,-0.1170,0.7995,0.9455,1.244
5.282520,-0.1567,0.7880,1.0262,1.303
5.284419,-0.0977,0.7190,1.0806,1.302
5.286156,-0.0119,0.6067,1.2021,1.347
5.288770,0.1644,0.4801,1.2829,1.380
5.291298,0.3782,0.3658,1.3588,1.457
5.293469,0.6393,0.1876,1.4200,1.569
5.294730,0.8836,0.0103,1.4904,1.733
5.295662,1.0997,-0.1060,1.5528,1.906
5.296565,1.1836,-0.1419,1.6122,2.005
5.298343,1.2683,-0.1574,1.6396,2.079
5.299125,1.2332,-0.1117,1.6542,2.066
5.301871,1.1293,-0.0362,1.7351,2.071
5.306943,1.0193,0.0765,1.7791,2.052
5.311998,0.8455,0.1428,1.7434,1.943
5.317648,0.6701,0.1989,1.6994,1.838
5.321964,0.4953,0.2354,1.6520,1.741
5.326722,0.3135,0.2696,1.5961,1.649
5.331818,0.1679,0.3019,1.5675,1.605
5.337206,0.0342,0.3347,1.5827,1.618
5.341789,-0.1424,0.3869,1.6348,1.686
5.352947,-0.2374,0.3893,1.7213,1.781
5.354563,-0.3230,0.3196,1.8188,1.875
5.356866,-0.3440,0.1941,1.9275,1.968
5.363223,-0.3562,-0.0094,1.9666,1.999
5.389132,-0.3235,-0.2221,1.9819,2.020
5.390935,-0.3130,-0.4567,1.9046,1.983
5.392576,-0.3225,-0.6016,1.7902,1.916
5.394042,-0.3101,-0.6834,1.5600,1.731
5.394626,-0.3909,-0.7552,1.3387,1.586
5.395148,-0.5735,-0.7763,1.0666,1.438
5.401321,-0.7079,-0.7659,0.8465,1.343
5.403005,-0.7808,-0.7790,0.6258,1.268
5.407358,-0.8864,-0.7746,0.4352,1.255
5.411816,-0.9495,-0.7528,0.2460,1.236
5.417507,-1.0116,-0.7229,0.0724,1.245
5.422372,-1.0416,-0.6944,-0.0093,1.252
5.427478,-1.0620,-0.6413,-0.0828,1.243
5.433033,-1.1313,-0.6039,-0.1196,1.288
5.437766,-1.2112,-0.5991,-0.1535,1.360
