time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004142,0.1697,-0.1378,0.2443,0.328
0.005426,0.1156,-0.0928,0.2006,0.249
0.010048,0.0908,-0.0413,0.1165,0.153
0.013113,0.0637,-0.0068,0.0302,0.071
0.017970,0.0961,0.0277,-0.0200,0.102
0.029096,0.0445,0.0456,-0.1062,0.124
0.029988,0.0259,0.0903,-0.1614,0.187
0.031276,0.0575,0.1159,-0.2596,0.290
0.038218,0.0459,0.1683,-0.3077,0.354
0.041787,0.0580,0.1158,-0.3320,0.356
0.046413,0.0819,0.1265,-0.3614,0.392
0.052666,0.1176,0.1141,-0.3935,0.426
0.064044,0.1820,0.0859,-0.4331,0.478
0.065114,0.1912,0.0875,-0.4612,0.507
0.066309,0.1955,0.0809,-0.4252,0.475
0.072026,0.1663,0.0326,-0.3873,0.423
0.077146,0.1776,0.0357,-0.2663,0.322
0.081320,0.1768,0.0636,-0.0381,0.192
0.096909,0.1422,0.0679,0.0772,0.175
0.098097,0.1317,0.0580,0.1183,0.186
0.098761,0.0929,0.0571,0.1882,0.218
0.103463,0.0885,0.0388,0.3039,0.319
0.108611,0.0852,0.0678,0.2594,0.281
0.112853,0.0541,0.0859,0.2610,0.280
0.118406,0.0380,0.0603,0.2939,0.302
0.123547,0.0131,0.0769,0.2866,0.297
0.131344,0.0129,0.0615,0.2700,0.277
0.136408,0.0059,0.0527,0.1963,0.203
0.139291,-0.0321,0.0458,0.1661,0.175
0.141643,-0.0509,0.0433,0.1048,0.124
0.146838,-0.0269,0.0620,0.0654,0.094
0.151306,-0.0462,0.0446,0.0093,0.065
0.157554,-0.0419,0.0655,-0.0084,0.078
0.162364,-0.0046,0.0791,-0.0500,0.094
0.166212,0.0032,0.1217,-0.0725,0.142
0.172041,-0.0302,0.1454,-0.1406,0.204
0.176572,-0.0238,0.1646,-0.1608,0.231
0.181394,-0.0467,0.1747,-0.1358,0.226
0.188042,-0.0294,0.2118,-0.0992,0.236
0.192178,-0.0097,0.2327,-0.1249,0.264
0.196845,0.0050,0.2348,-0.1101,0.259
0.201417,0.0151,0.2160,-0.0836,0.232
0.209219,0.0300,0.1881,-0.0524,0.198
0.211340,0.0374,0.1676,0.0001,0.172
0.216081,0.0469,0.1425,0.0502,0.158
0.221660,0.0609,0.1030,0.1218,0.171
0.227272,0.0962,0.0537,0.1742,0.206
0.231382,0.0787,0.0183,0.1886,0.205
0.237959,0.1734,0.0183,0.2892,0.338
0.242329,0.1887,-0.0018,0.3351,0.385
0.247816,0.2371,0.0226,0.3310,0.408
0.253719,0.1897,0.0336,0.3418,0.392
0.256679,0.1446,0.0767,0.3220,0.361
0.262735,0.1498,0.0971,0.2835,0.335
0.266228,0.1693,0.0541,0.1977,0.266
0.271615,0.1794,0.0654,0.1409,0.237
0.277804,0.1750,0.0738,0.1131,0.221
0.281390,0.1849,0.0817,0.0735,0.215
0.300586,0.1948,0.0893,0.0460,0.219
0.302771,0.2071,0.0920,0.0258,0.228
0.304285,0.2239,0.0710,-0.0255,0.236
0.305980,0.1879,0.0453,0.0044,0.193
0.310672,0.1735,0.0295,-0.0542,0.184
0.313035,0.1996,0.0402,-0.0530,0.210
0.317182,0.2017,0.0108,-0.0449,0.207
0.327694,0.2277,0.0247,-0.0512,0.235
0.328563,0.1938,0.0435,-0.0432,0.203
0.332327,0.1958,0.0388,-0.0473,0.205
0.336761,0.1760,0.0296,-0.0586,0.188
0.341541,0.1824,0.0637,-0.0892,0.213
0.346103,0.1860,0.0745,-0.0697,0.212
0.351042,0.1798,0.0688,-0.0265,0.194
0.357761,0.1470,0.0803,0.0046,0.168
0.361317,0.1657,0.1034,0.0234,0.197
0.366020,0.1984,0.0934,0.0562,0.226
0.372065,0.2047,0.1072,0.1267,0.264
0.377017,0.1778,0.0784,0.1300,0.234
0.381391,0.1367,0.0949,0.1239,0.207
0.388269,0.1078,0.0730,0.1939,0.234
0.392897,0.0919,0.0608,0.1817,0.213
0.397113,0.0595,0.0387,0.1887,0.202
0.402152,0.0633,0.0639,0.1337,0.161
0.408870,0.0693,0.0666,0.1331,0.164
0.411998,0.0139,0.0690,0.0803,0.107
0.425755,0.0090,0.0473,0.0423,0.064
0.431279,0.0162,0.0207,0.0499,0.056
0.435233,-0.0241,-0.0037,0.0361,0.044
0.437288,-0.0118,-0.0259,0.0012,0.028
0.438415,-0.0091,-0.0031,-0.0570,0.058
0.447144,-0.0298,0.0027,-0.0885,0.093
0.449638,-0.0026,0.0270,-0.0627,0.068
0.450811,0.0007,0.0295,-0.0868,0.092
0.456463,-0.0223,0.0222,-0.0513,0.060
0.462377,-0.0165,0.0268,-0.0897,0.095
0.465842,-0.0081,0.0288,-0.0944,0.099
0.472099,-0.0306,0.0402,-0.0777,0.093
0.476754,-0.0316,0.0416,-0.1157,0.127
0.481032,-0.0255,0.0311,-0.1034,0.111
0.490860,-0.0384,0.0277,-0.0794,0.092
0.493493,-0.0224,0.0383,-0.1077,0.116
0.496575,-0.0204,-0.0082,-0.1404,0.142
0.505959,-0.0203,0.0023,-0.1158,0.118
0.508422,-0.0363,-0.0159,-0.1389,0.144
0.512077,0.0001,-0.0128,-0.1284,0.129
0.517356,0.0269,-0.0430,-0.1346,0.144
0.522464,0.0248,-0.0684,-0.1645,0.180
0.526616,0.0298,-0.0272,-0.1466,0.152
0.531635,0.0490,-0.0363,-0.1122,0.128
0.540745,0.0751,-0.0383,-0.1778,0.197
0.542190,0.0298,0.0120,-0.1478,0.151
0.551502,0.0229,0.0477,-0.1182,0.129
0.571509,0.0445,0.0334,-0.1363,0.147
0.575510,0.0066,0.0071,-0.0924,0.093
0.577308,0.0427,0.0377,-0.0441,0.072
0.578541,0.0357,0.0085,-0.0270,0.046
0.579361,0.0119,-0.0446,-0.0051,0.046
0.581245,0.0239,-0.0572,0.0072,0.062
0.582025,0.0190,-0.0559,0.0124,0.060
0.589755,0.0185,-0.0359,-0.0251,0.048
0.592537,0.0274,-0.0638,-0.0503,0.086
0.596392,0.0171,-0.0560,-0.0705,0.092
0.602855,-0.0283,-0.0079,-0.1428,0.146
0.607436,-0.0444,-0.0170,-0.1504,0.158
0.611823,-0.0339,0.0028,-0.1937,0.197
0.617512,-0.0112,0.0180,-0.2344,0.235
0.624179,-0.0381,0.0051,-0.2107,0.214
0.627131,-0.0409,0.0044,-0.2254,0.229
0.630939,-0.0675,-0.0337,-0.1403,0.159
0.639547,-0.0300,-0.0237,-0.1036,0.110
0.642018,0.0257,-0.0302,-0.0554,0.068
0.646466,0.0357,0.0110,0.0374,0.053
0.652328,0.0122,0.0492,0.0940,0.107
0.660190,-0.0108,0.0795,0.0885,0.119
0.661354,-0.0714,0.0809,0.1734,0.204
0.666475,-0.0841,0.1342,0.1365,0.209
0.673222,-0.0944,0.1347,0.1001,0.192
0.676282,-0.0955,0.0800,0.0593,0.138
0.681545,-0.0875,0.0779,-0.0024,0.117
0.686983,-0.0870,0.0709,-0.0826,0.139
0.691719,-0.0629,0.0640,-0.0980,0.133
0.696301,-0.0249,0.0881,-0.1869,0.208
0.701018,0.0150,0.1099,-0.2443,0.268
0.706379,0.0070,0.1036,-0.2610,0.281
0.711854,-0.0368,0.1097,-0.2565,0.281
0.716774,-0.0329,0.1046,-0.2759,0.297
0.723908,-0.0293,0.0765,-0.2550,0.268
0.727253,-0.0451,0.0920,-0.2180,0.241
0.731253,-0.0181,0.0963,-0.1862,0.210
0.738697,-0.0177,0.0868,-0.1121,0.143
0.741903,0.0324,0.0943,-0.0791,0.127
0.746537,0.0368,0.1234,-0.0228,0.131
0.751329,0.0600,0.1285,0.0378,0.147
0.757546,0.0211,0.1096,0.0054,0.112
0.761735,0.0134,0.1101,0.0326,0.116
0.766730,0.0201,0.0867,0.0691,0.113
0.775531,0.0148,0.0705,0.0626,0.095
0.783492,0.0259,0.0544,0.0965,0.114
0.785697,0.0510,0.0290,0.1040,0.119
0.787160,0.1018,0.0154,0.1423,0.176
0.806154,0.0834,-0.0006,0.1733,0.192
0.808695,0.0654,0.0166,0.1875,0.199
0.811248,0.0642,-0.0213,0.2136,0.224
0.812740,0.0442,-0.0118,0.1921,0.197
0.813695,0.0506,0.0187,0.1922,0.200
0.816095,0.0191,0.0202,0.2138,0.216
0.825235,0.0331,0.0427,0.2495,0.255
0.827809,0.0113,0.0434,0.2091,0.214
0.833980,0.0108,0.0837,0.1622,0.183
0.836618,0.0004,0.0569,0.1442,0.155
0.842102,0.0134,0.0633,0.1051,0.123
0.845706,-0.0073,0.0958,0.0568,0.112
0.850884,-0.0447,0.0855,0.0255,0.100
0.857138,-0.0371,0.0826,-0.0650,0.111
0.861078,-0.0869,0.0755,-0.1027,0.154
0.866237,-0.0912,0.0665,-0.1188,0.164
0.873833,-0.1074,0.0275,-0.2419,0.266
0.876872,-0.1115,0.0087,-0.2598,0.283
0.880748,-0.1438,-0.0255,-0.3088,0.342
0.887967,-0.1449,-0.0086,-0.3624,0.390
0.892715,-0.1435,-0.0214,-0.3685,0.396
0.896041,-0.1730,-0.0449,-0.4390,0.474
0.905380,-0.1811,-0.0503,-0.4571,0.494
0.907509,-0.1844,-0.0449,-0.3971,0.440
0.911452,-0.1760,-0.0218,-0.3736,0.414
0.916171,-0.1936,-0.0289,-0.3695,0.418
0.923602,-0.1328,-0.0304,-0.2707,0.303
0.927439,-0.1108,0.0017,-0.0850,0.140
0.931269,-0.0802,0.0454,0.0683,0.115
0.939218,-0.0551,0.0312,0.1113,0.128
0.941902,-0.0683,0.0214,0.0663,0.098
0.946114,-0.0386,0.0044,0.0383,0.055
0.951255,-0.0538,0.0112,-0.0795,0.097
0.956715,-0.1045,-0.0441,-0.3604,0.378
0.962501,-0.1852,-0.0699,-0.7034,0.731
0.965446,-0.2976,-0.0609,-0.9459,0.993
0.971032,-0.3562,-0.0909,-1.1455,1.203
0.976890,-0.3974,-0.0876,-1.3073,1.369
0.982157,-0.4361,-0.0482,-1.3429,1.413
0.988039,-0.4344,-0.0492,-1.3338,1.404
0.992157,-0.4312,-0.0616,-1.2370,1.312
0.996331,-0.4390,-0.0187,-1.1459,1.227
1.001457,-0.4025,-0.0860,-1.1200,1.193
1.006261,-0.2882,-0.1872,-1.1041,1.156
1.011502,-0.3983,-0.2219,-0.7515,0.879
1.016346,-0.4749,-0.1958,-0.4041,0.654
1.022467,-0.2926,-0.1602,-0.4085,0.527
1.027467,-0.1817,-0.1755,-0.6805,0.726
1.030843,-0.2029,-0.1237,-0.9113,0.942
1.037690,-0.1974,-0.0716,-1.1155,1.135
1.042038,-0.1874,-0.0783,-1.3365,1.352
1.045794,-0.1599,-0.0857,-1.4235,1.435
1.051422,-0.1631,-0.0882,-1.3698,1.382
1.058702,-0.2350,-0.0880,-1.2185,1.244
1.067786,-0.3841,-0.1136,-1.1610,1.228
1.069404,-0.4466,-0.1454,-1.3910,1.468
1.080583,-0.4355,-0.1982,-1.5876,1.658
1.082566,-0.3595,-0.1512,-1.5163,1.566
1.083806,-0.2861,-0.0697,-1.4092,1.440
1.096661,-0.1163,-0.1421,-1.2660,1.279
1.098310,0.0149,-0.1493,-1.2157,1.225
1.099411,-0.0273,-0.0304,-1.0595,1.060
1.104980,-0.1048,-0.0179,-0.9097,0.916
1.107462,-0.2533,-0.0743,-0.8547,0.895
1.111370,-0.3812,-0.1330,-0.8896,0.977
1.115915,-0.4787,-0.3077,-1.0263,1.174
1.120783,-0.5425,-0.3281,-1.1093,1.278
1.125835,-0.5226,-0.3539,-1.2847,1.431
1.130846,-0.3942,-0.4084,-1.6337,1.730
1.137333,-0.2853,-0.3821,-2.0563,2.111
1.143079,-0.0614,-0.3022,-2.1916,2.213
1.146831,0.4072,-0.1638,-2.0330,2.080
1.152387,1.1206,-0.0509,-1.8581,2.170
1.155601,1.1464,0.0157,-1.9031,2.222
1.160950,1.1182,0.0017,-2.0267,2.315
1.165774,0.9234,-0.0039,-1.9849,2.189
1.171288,0.7638,-0.0059,-1.7638,1.922
1.175804,0.7464,-0.0135,-1.6983,1.855
1.180760,0.8622,-0.1103,-1.5133,1.745
1.188867,0.7808,-0.1595,-1.4768,1.678
1.191525,0.6585,-0.2206,-1.5526,1.701
1.198721,0.3733,-0.3557,-1.7480,1.822
1.201628,0.1377,-0.5860,-1.9383,2.030
1.210513,0.0955,-0.8248,-2.2409,2.390
1.212942,0.1012,-1.0257,-2.4882,2.693
1.215980,0.1289,-1.1642,-2.5896,2.842
1.223013,0.0571,-1.3038,-2.6122,2.920
1.226119,-0.0588,-1.4490,-2.6924,3.058
1.230843,-0.2897,-1.3728,-2.6772,3.023
1.238385,-0.5369,-1.2330,-2.3658,2.721
1.241119,-0.5748,-1.1032,-1.7869,2.177
1.246011,-0.3209,-0.9611,-1.2012,1.571
1.254061,0.0954,-0.9183,-0.7949,1.218
1.255285,0.3976,-0.8610,-0.7686,1.221
1.261314,0.5082,-0.7142,-0.7463,1.151
1.266633,0.5015,-0.5801,-0.5965,0.972
1.272188,0.4146,-0.3733,-0.4795,0.736
1.275924,0.3344,-0.3334,-0.5199,0.702
1.280466,0.3281,-0.4192,-0.7869,0.950
1.286402,0.3396,-0.5483,-1.1634,1.330
1.291078,0.3208,-0.6860,-1.4699,1.654
1.295616,0.3173,-0.8432,-1.8002,2.013
1.300939,0.2631,-0.9561,-2.0298,2.259
1.304922,0.2448,-0.9898,-2.1494,2.379
1.310363,0.1939,-1.0106,-2.1402,2.375
1.315336,0.0757,-1.0105,-2.1504,2.377
1.321492,-0.1465,-0.9965,-2.0748,2.306
1.325487,-0.3212,-0.9971,-1.9470,2.211
1.330565,-0.4782,-1.0096,-1.8052,2.123
1.337700,-0.5663,-1.0654,-1.5728,1.982
1.340829,-0.5131,-1.0813,-1.3527,1.806
1.345893,-0.3517,-1.1197,-1.0827,1.597
1.351938,-0.1133,-1.1336,-0.7532,1.366
1.356029,0.1263,-1.0516,-0.4647,1.157
1.361534,0.3593,-0.9439,-0.2194,1.034
1.365394,0.6180,-0.8757,-0.0174,1.072
1.370430,0.8938,-0.7566,0.1966,1.187
1.375946,1.1713,-0.5844,0.4799,1.394
1.380609,1.2270,-0.4604,0.6604,1.468
1.385895,1.2331,-0.4065,0.7386,1.494
1.391575,1.2372,-0.4368,0.7840,1.528
1.396843,1.2819,-0.4863,0.7683,1.572
1.402363,1.2858,-0.5404,0.6892,1.556
1.407798,1.2622,-0.6854,0.4800,1.514
1.411920,1.1940,-0.8159,0.3561,1.489
1.416277,1.1183,-0.9533,0.2549,1.491
1.422815,1.0857,-1.0948,0.1571,1.550
1.426592,1.0275,-1.2274,0.0288,1.601
1.431282,0.8253,-1.2591,-0.1063,1.509
1.438409,0.5432,-1.2659,-0.2271,1.396
1.441679,0.2544,-1.2418,-0.3870,1.325
1.445799,0.2341,-1.1288,-0.4453,1.236
1.452309,0.4921,-1.0455,-0.3308,1.202
1.456381,0.9006,-0.9441,0.0353,1.305
1.461163,1.2403,-0.7542,0.3973,1.505
1.466107,1.3750,-0.6105,0.5644,1.607
1.472603,1.4779,-0.4965,0.5394,1.650
1.480804,1.5276,-0.4622,0.4898,1.669
1.482484,1.5167,-0.4425,0.4253,1.636
1.496521,1.5739,-0.4135,0.4750,1.695
1.497801,1.7028,-0.3686,0.6511,1.860
1.499915,1.8517,-0.2990,0.9654,2.110
1.501338,2.0431,-0.2559,1.3273,2.450
1.507897,2.2655,-0.1683,1.6221,2.791
1.511181,2.3969,-0.1186,1.8118,3.007
1.515587,2.2654,-0.1434,2.0017,3.026
1.521315,2.1321,-0.2790,2.1632,3.050
1.526786,2.0277,-0.4183,2.2724,3.074
1.531400,1.9908,-0.5114,2.2504,3.048
1.535797,1.8876,-0.6350,2.1262,2.913
1.540995,1.6996,-0.7766,1.9620,2.709
1.545977,1.4876,-0.9355,1.7767,2.499
1.550250,1.2974,-0.9960,1.5871,2.279
1.556169,1.1983,-1.0289,1.4265,2.128
1.560459,1.0987,-1.0744,1.2232,1.964
1.564831,0.9232,-1.0505,1.0181,1.730
1.571182,0.7647,-0.9087,0.8995,1.490
1.576012,0.6438,-0.7755,0.9557,1.389
1.580371,0.6113,-0.6753,1.1529,1.469
1.591552,0.7409,-0.6078,1.2685,1.590
1.593839,0.8864,-0.5808,1.4343,1.783
1.603689,1.0308,-0.5946,1.6574,2.040
1.605098,1.1118,-0.5666,1.7944,2.186
1.606551,1.1878,-0.5337,2.0320,2.413
1.618917,1.2421,-0.5612,2.1812,2.572
1.620213,1.2172,-0.6281,2.2804,2.660
1.621211,1.1339,-0.7036,2.4135,2.758
1.626408,0.9505,-0.8353,2.5162,2.816
1.631255,0.7590,-0.9750,2.6556,2.929
1.635821,0.5037,-0.9958,2.7338,2.953
1.640749,0.2544,-0.9359,2.8129,2.975
1.645238,0.1361,-0.9843,2.9097,3.075
1.651178,0.1038,-1.0627,2.9693,3.155
1.655749,0.1496,-1.1278,2.8982,3.114
1.659997,0.1703,-1.1960,2.7634,3.016
1.665518,0.1818,-1.2764,2.6864,2.980
1.670519,0.2126,-1.2973,2.5598,2.878
1.676321,0.2414,-1.2866,2.4505,2.778
1.680875,0.2806,-1.2506,2.3628,2.688
1.685321,0.3590,-1.2016,2.3664,2.678
1.690295,0.5001,-1.0766,2.4082,2.685
1.696075,0.6170,-0.9423,2.3688,2.623
1.700049,0.6377,-0.8294,2.3629,2.584
1.707134,0.6287,-0.7250,2.4504,2.632
1.711160,0.6300,-0.6972,2.5189,2.688
1.715466,0.6535,-0.7495,2.5037,2.694
1.729470,0.6557,-0.7870,2.5462,2.744
1.730577,0.6006,-0.8713,2.5123,2.726
1.731373,0.5500,-0.8681,2.4666,2.672
1.738420,0.4944,-0.8570,2.4404,2.633
1.741678,0.3336,-0.8422,2.5674,2.723
1.746039,0.1386,-0.8600,2.8212,2.953
1.750150,-0.0123,-0.9077,3.0463,3.179
1.756127,-0.1105,-0.9889,3.1764,3.329
1.760411,-0.1123,-1.1205,3.2520,3.441
1.768568,-0.2440,-1.1688,3.4167,3.619
1.769710,-0.3068,-1.2209,3.4888,3.709
1.776069,-0.3333,-1.2027,3.4133,3.634
1.781542,-0.2821,-1.1428,3.1831,3.394
1.786288,-0.2536,-1.0643,2.9965,3.190
1.792038,-0.1720,-1.0056,2.8226,3.001
1.795904,-0.1788,-0.8626,2.5823,2.728
1.800838,-0.2092,-0.7086,2.4162,2.527
1.805885,-0.2041,-0.5725,2.2958,2.375
1.811217,-0.1359,-0.4464,2.2329,2.281
1.815192,-0.0867,-0.3469,2.2037,2.233
1.821069,0.0102,-0.2328,2.0740,2.087
1.831790,0.1456,-0.0902,1.8941,1.902
1.835029,0.1985,-0.0697,1.6424,1.656
1.836534,0.2163,-0.0753,1.3783,1.397
1.844720,0.2220,-0.0525,1.0705,1.095
1.849840,0.0968,0.0760,0.7401,0.750
1.852056,-0.0994,0.1885,0.5232,0.565
1.864089,-0.3268,0.2859,0.3573,0.562
1.865715,-0.5456,0.3852,0.2353,0.708
1.867460,-0.7564,0.4076,0.1451,0.871
1.874539,-0.9719,0.3107,0.2157,1.043
1.876221,-1.1928,0.2115,0.2273,1.233
1.880621,-1.3163,0.1452,0.3116,1.360
1.887519,-1.2803,0.0898,0.4495,1.360
1.893567,-1.1498,0.0351,0.6604,1.326
1.895800,-0.9893,0.0232,0.8968,1.336
1.901367,-0.8634,0.0411,1.0825,1.385
1.906978,-0.7738,0.0589,1.1652,1.400
1.910192,-0.6433,0.1145,1.1811,1.350
1.916150,-0.5445,0.1330,1.1777,1.304
1.922091,-0.5412,0.1168,1.1528,1.279
1.928857,-0.5203,0.1205,1.1039,1.226
1.930186,-0.4624,0.1507,0.9666,1.082
1.935379,-0.4293,0.1454,0.7863,0.908
1.939951,-0.4617,0.1529,0.5557,0.739
1.945672,-0.4952,0.1995,0.3563,0.642
1.950144,-0.5684,0.2353,0.1402,0.631
1.955479,-0.6463,0.2753,-0.1548,0.719
1.960268,-0.6982,0.3531,-0.4258,0.891
1.964899,-0.7819,0.4120,-0.6826,1.117
1.970044,-0.9432,0.5598,-0.8558,1.391
1.975044,-1.0434,0.6340,-0.9216,1.530
1.980012,-1.0378,0.6776,-0.9541,1.564
1.987002,-0.9441,0.6306,-0.9101,1.455
1.990995,-0.7464,0.5000,-0.8611,1.244
1.995672,-0.6502,0.3931,-0.8284,1.124
2.000625,-0.7050,0.3622,-0.8720,1.178
2.006518,-0.8477,0.4333,-0.8554,1.280
2.010296,-0.9560,0.4793,-0.8887,1.390
2.015513,-0.9869,0.5405,-0.8951,1.438
2.021868,-0.9888,0.5885,-0.8771,1.447
2.025307,-0.9600,0.6089,-0.9253,1.466
2.030124,-0.8593,0.5273,-0.9752,1.403
2.040867,-0.7395,0.4016,-1.0101,1.315
2.044033,-0.4496,0.1838,-1.0946,1.198
2.046050,-0.2523,0.0392,-1.1116,1.141
2.050582,-0.0801,-0.0448,-1.1399,1.144
2.056749,0.0101,-0.0702,-1.1415,1.144
2.059715,0.0732,-0.0271,-1.0998,1.103
2.064575,0.1430,0.0435,-1.0220,1.033
2.069800,0.1684,0.1110,-0.9656,0.986
2.075026,0.1780,0.1710,-0.9497,0.981
2.079809,0.1309,0.2523,-0.9815,1.022
2.085958,0.0575,0.2812,-0.9678,1.009
2.090787,-0.0474,0.2529,-0.8988,0.935
2.096145,-0.0821,0.2104,-0.7842,0.816
2.100968,-0.0731,0.1366,-0.6763,0.694
2.106828,0.0367,-0.0644,-0.5271,0.532
2.111180,0.0724,-0.1985,-0.4108,0.462
2.116395,0.1949,-0.3171,-0.3057,0.482
2.121420,0.2462,-0.4323,-0.2043,0.538
2.125255,0.3148,-0.5207,-0.0919,0.615
2.130361,0.3934,-0.5512,-0.0620,0.680
2.149020,0.4586,-0.5676,-0.0089,0.730
2.150556,0.5704,-0.6199,-0.0284,0.843
2.151643,0.6622,-0.6503,-0.1086,0.934
2.152909,0.7012,-0.7164,-0.1561,1.015
2.157789,0.7575,-0.7603,-0.1594,1.085
2.160095,0.7811,-0.7815,-0.2144,1.126
2.165022,0.7840,-0.8797,-0.2257,1.200
2.170464,0.8001,-0.9881,-0.2891,1.304
2.175943,0.8029,-1.0462,-0.3425,1.363
2.180348,0.7807,-1.0292,-0.3770,1.346
2.184859,0.7908,-1.0549,-0.4234,1.385
2.192694,0.7706,-1.0443,-0.4171,1.363
2.195409,0.6934,-1.0690,-0.3773,1.329
2.200314,0.6548,-1.0462,-0.3347,1.279
2.206685,0.6380,-1.0904,-0.3466,1.310
2.210765,0.5668,-1.1253,-0.3295,1.302
2.215181,0.4653,-1.1361,-0.3191,1.269
2.224496,0.3267,-1.1188,-0.3489,1.217
2.226355,0.2249,-1.1110,-0.3519,1.187
2.230865,0.1408,-1.1533,-0.3141,1.204
2.248117,0.0569,-1.1694,-0.2638,1.200
2.249499,0.0281,-1.2188,-0.2993,1.255
2.251742,0.0250,-1.2677,-0.3823,1.324
2.254276,0.0590,-1.2513,-0.4437,1.329
2.256641,0.0660,-1.2298,-0.5357,1.343
2.259971,0.0553,-1.1838,-0.5630,1.312
2.265004,0.0220,-1.1058,-0.5379,1.230
2.269443,0.0307,-1.0393,-0.5580,1.180
2.275614,-0.0169,-1.0177,-0.6163,1.190
2.279793,0.0348,-0.9716,-0.6411,1.165
2.286825,0.1092,-0.9412,-0.5967,1.120
2.289932,0.1106,-0.9126,-0.5429,1.068
2.297017,0.1131,-0.8857,-0.5252,1.036
2.300616,0.0330,-0.7907,-0.5365,0.956
2.305485,-0.0765,-0.6954,-0.5262,0.875
2.309452,-0.1100,-0.6356,-0.4419,0.782
2.314773,-0.0724,-0.6110,-0.4918,0.788
2.320408,-0.1215,-0.5739,-0.5369,0.795
2.325079,-0.0986,-0.5057,-0.6009,0.792
2.329693,-0.0992,-0.4682,-0.6075,0.773
2.337717,-0.1425,-0.4442,-0.6384,0.791
2.339773,-0.1301,-0.3887,-0.7532,0.857
2.348966,-0.1795,-0.3730,-0.7248,0.835
2.350472,-0.1667,-0.4062,-0.6183,0.758
2.355355,-0.2072,-0.3808,-0.4743,0.643
2.362796,-0.2032,-0.3689,-0.3334,0.537
2.364138,-0.2524,-0.3370,-0.2290,0.479
2.371264,-0.3908,-0.3140,-0.1801,0.533
2.374616,-0.4196,-0.2884,-0.0666,0.514
2.380573,-0.4323,-0.3156,0.1308,0.551
2.384648,-0.5201,-0.3142,0.2877,0.672
2.389630,-0.6473,-0.3666,0.5247,0.910
2.394305,-0.7257,-0.3915,0.7627,1.123
2.399447,-0.8065,-0.4014,1.0454,1.380
2.407571,-0.8376,-0.4013,1.3755,1.660
2.409046,-0.8500,-0.4333,1.7397,1.984
2.417153,-0.8674,-0.4425,1.9279,2.160
2.419859,-0.8461,-0.4267,2.0074,2.220
2.426402,-0.7973,-0.3795,2.0989,2.277
2.429811,-0.7423,-0.3128,2.0660,2.218
2.434827,-0.5485,-0.2984,1.9283,2.027
2.440562,-0.3200,-0.3330,1.6587,1.722
2.445316,0.1000,-0.5051,1.1788,1.286
2.452822,0.4857,-0.6694,0.7386,1.109
2.455800,0.2512,-0.4463,0.6922,0.861
2.464257,-0.0387,-0.0538,0.6713,0.675
2.465946,-0.1611,0.2557,0.5573,0.634
2.470299,-0.2847,0.5215,0.5194,0.789
2.474756,-0.3576,0.7678,0.3607,0.921
2.479992,-0.3199,0.8173,0.1514,0.891
2.484383,-0.3000,0.7973,-0.0615,0.854
2.489389,-0.2612,0.7492,-0.2714,0.839
2.494573,-0.1598,0.6318,-0.5139,0.830
2.499710,-0.0621,0.5011,-0.7185,0.878
2.506913,-0.0825,0.4147,-0.7707,0.879
2.515511,-0.1443,0.4469,-0.7719,0.904
2.516667,-0.2023,0.5254,-0.7000,0.898
2.527252,-0.2690,0.6023,-0.7109,0.970
2.528954,-0.3034,0.6538,-0.7352,1.030
2.530056,-0.1978,0.6984,-0.6119,0.949
2.534975,-0.0430,0.6401,-0.5731,0.860
2.539729,0.0294,0.6012,-0.4490,0.751
2.545053,0.0483,0.5621,-0.4068,0.696
2.554181,0.0685,0.4844,-0.2691,0.558
2.557324,0.0899,0.4924,-0.1459,0.521
2.560740,0.0549,0.4638,-0.0132,0.467
2.565450,0.0019,0.4364,0.1154,0.451
2.570453,-0.1003,0.3933,0.2641,0.484
2.574926,-0.1397,0.2962,0.3279,0.463
2.579912,-0.1689,0.1900,0.3792,0.456
2.584861,-0.1711,0.1751,0.4444,0.507
2.589545,-0.1727,0.1078,0.4450,0.489
2.594929,-0.1666,0.0982,0.4309,0.472
2.599719,-0.1212,0.1077,0.3764,0.410
2.605630,0.0014,0.0193,0.2933,0.294
2.609816,0.1054,-0.0589,0.1954,0.230
2.615530,0.1669,-0.1630,0.1856,0.298
2.621855,0.2428,-0.2519,0.2684,0.441
2.625230,0.2729,-0.3259,0.3697,0.563
2.630162,0.2785,-0.3636,0.5087,0.684
2.638114,0.2763,-0.4062,0.6265,0.796
2.640837,0.2087,-0.3824,0.7333,0.853
2.644742,0.1499,-0.3286,0.8106,0.887
2.649937,0.1045,-0.1901,0.8733,0.900
2.655427,0.0819,-0.0176,0.9197,0.923
2.660145,0.0102,0.1743,0.8162,0.835
2.664906,0.0113,0.4193,0.7204,0.834
2.675271,0.0925,0.6765,0.5969,0.907
2.677290,0.2109,0.8865,0.3638,0.981
2.680730,0.4313,1.0808,0.2026,1.181
2.685493,0.7012,1.1709,-0.0065,1.365
2.696730,1.1125,1.1887,-0.2760,1.651
2.698332,1.5128,1.2782,-0.5638,2.059
2.707507,1.8795,1.3606,-0.8270,2.463
2.709974,2.0555,1.4602,-1.0041,2.714
2.711611,2.0920,1.4677,-1.1463,2.801
2.716116,2.0970,1.3262,-1.2332,2.771
2.725185,1.9972,1.0478,-1.3053,2.606
